distance,image_path_a,image_path_b,split_a,split_b,sha256_a,sha256_b
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413807_jpg.rf.8b0bbebd74d29602366381f62fcd27ce.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413807_jpg.rf.e300dedbc617342b26ff2b1a35a4a691.jpg,train,train,44007a325105c1e4467c7fdbbf41ad1deca8bdf21138880996212ff8f4b3423f,0b0cb247d07c0b7cf9bff9a260dcfd3ae31503b06ab7d3e33d72e733a227578a
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125214_jpg.rf.c0fd894fa6af4dd23ae282ffa2b7d1a7.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125214_jpg.rf.f3585f1f56b98bb61a94914e938d28ec.jpg,train,train,7ea0539653b0557ff43893dc79c5c97f5e061d2b1527154978b779e7bd64335e,18dfcfb749bfce0e287a86a1c3fec2645793d06700790f910df314a6b44820f2
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125214_jpg.rf.c0fd894fa6af4dd23ae282ffa2b7d1a7.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125214_jpg.rf.f661ecc9484b3ee8385de4e3bee3537f.jpg,train,train,7ea0539653b0557ff43893dc79c5c97f5e061d2b1527154978b779e7bd64335e,b82b37f0b263d9b220cb44a1ddfcb78a9e279824932625c82ebfd0747bab719f
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125214_jpg.rf.f3585f1f56b98bb61a94914e938d28ec.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_125214_jpg.rf.f661ecc9484b3ee8385de4e3bee3537f.jpg,train,train,18dfcfb749bfce0e287a86a1c3fec2645793d06700790f910df314a6b44820f2,b82b37f0b263d9b220cb44a1ddfcb78a9e279824932625c82ebfd0747bab719f
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_135030_jpg.rf.1e675704e56e7c68d9bc9df05560c359.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_135030_jpg.rf.6b90b210fed0c24e07b96107154731f4.jpg,train,train,73aa078c9dc038c29fac70241758037a90a19b042e6087274bd9b1eba3e1ce8e,a8952b8498517b31b65737028aec3c2f936dd345adc63968cc224106b7264e48
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133316_jpg.rf.2ac239c6086e38b307c9925ac2d44efc.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133316_jpg.rf.727f702a4d64b3c64dbb0cef1f0982d8.jpg,train,train,9cf8c1a8ca2714e917bed23288afa322f0c1663c021b320c096658f9ed2b6e1d,ba43d2afb7b4d340028c50831dfc8027b810bc9885ab2e4fbfb419566f7cb6b1
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133316_jpg.rf.2ac239c6086e38b307c9925ac2d44efc.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133316_jpg.rf.88787872112f9707e72624dcfbb2b2c4.jpg,train,train,9cf8c1a8ca2714e917bed23288afa322f0c1663c021b320c096658f9ed2b6e1d,030e657db25dea4fb9bf2f78b641695ab70e3cf05164263576a2955507e474db
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133316_jpg.rf.2ac239c6086e38b307c9925ac2d44efc.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/20240916_133316_jpg.rf.a5f753ae0eabb05bc109020a2a46f4e2.jpg,train,test,9cf8c1a8ca2714e917bed23288afa322f0c1663c021b320c096658f9ed2b6e1d,7386d82a8036ef7212ab212001bd6d00e7676e6674a5ffd3590f13e158d31d2e
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133316_jpg.rf.727f702a4d64b3c64dbb0cef1f0982d8.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133316_jpg.rf.88787872112f9707e72624dcfbb2b2c4.jpg,train,train,ba43d2afb7b4d340028c50831dfc8027b810bc9885ab2e4fbfb419566f7cb6b1,030e657db25dea4fb9bf2f78b641695ab70e3cf05164263576a2955507e474db
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133316_jpg.rf.727f702a4d64b3c64dbb0cef1f0982d8.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/20240916_133316_jpg.rf.a5f753ae0eabb05bc109020a2a46f4e2.jpg,train,test,ba43d2afb7b4d340028c50831dfc8027b810bc9885ab2e4fbfb419566f7cb6b1,7386d82a8036ef7212ab212001bd6d00e7676e6674a5ffd3590f13e158d31d2e
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_133316_jpg.rf.88787872112f9707e72624dcfbb2b2c4.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/20240916_133316_jpg.rf.a5f753ae0eabb05bc109020a2a46f4e2.jpg,train,test,030e657db25dea4fb9bf2f78b641695ab70e3cf05164263576a2955507e474db,7386d82a8036ef7212ab212001bd6d00e7676e6674a5ffd3590f13e158d31d2e
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_1_jpg.rf.cb605cf0efd11be4022e48ec23bbb2dd.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_jpg.rf.0bb8be58627c68da559ef944f63e6625.jpg,train,train,d96280bf8fd4fbfc10db9794cfc2830a519b24603ad384dba58446eec515d282,cb9165abfa58aceaeca9635ad30bc8f3842263af200a0f6671b6f87f4de8b3fa
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_1_jpg.rf.cb605cf0efd11be4022e48ec23bbb2dd.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_jpg.rf.adcb84c1aa28b6dd3e1f2070504ff107.jpg,train,train,d96280bf8fd4fbfc10db9794cfc2830a519b24603ad384dba58446eec515d282,2f46400effdf102a1e4cbd14961601a70242f1ad4901f7097df7d0bf199c1f6d
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_1_jpg.rf.cb605cf0efd11be4022e48ec23bbb2dd.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_jpg.rf.bd24b499ceaf27cef22d208f2771e754.jpg,train,train,d96280bf8fd4fbfc10db9794cfc2830a519b24603ad384dba58446eec515d282,5256a95e9a1daa942ef09088482d4bc4293cccec668924e17a6970b3bc2fe535
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_1_jpg.rf.cb605cf0efd11be4022e48ec23bbb2dd.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/old_IMG_20240701_124359_1_jpg.rf.c44b6bf94c1320b6e88cabd7030e74fa.jpg,train,test,d96280bf8fd4fbfc10db9794cfc2830a519b24603ad384dba58446eec515d282,e6fd0e7c4831974944171ac75e65e55f442857f5dd4639ac3a1278fd9e1965b6
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_jpg.rf.0bb8be58627c68da559ef944f63e6625.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_jpg.rf.adcb84c1aa28b6dd3e1f2070504ff107.jpg,train,train,cb9165abfa58aceaeca9635ad30bc8f3842263af200a0f6671b6f87f4de8b3fa,2f46400effdf102a1e4cbd14961601a70242f1ad4901f7097df7d0bf199c1f6d
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_jpg.rf.0bb8be58627c68da559ef944f63e6625.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_jpg.rf.bd24b499ceaf27cef22d208f2771e754.jpg,train,train,cb9165abfa58aceaeca9635ad30bc8f3842263af200a0f6671b6f87f4de8b3fa,5256a95e9a1daa942ef09088482d4bc4293cccec668924e17a6970b3bc2fe535
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_jpg.rf.0bb8be58627c68da559ef944f63e6625.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/old_IMG_20240701_124359_1_jpg.rf.c44b6bf94c1320b6e88cabd7030e74fa.jpg,train,test,cb9165abfa58aceaeca9635ad30bc8f3842263af200a0f6671b6f87f4de8b3fa,e6fd0e7c4831974944171ac75e65e55f442857f5dd4639ac3a1278fd9e1965b6
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_jpg.rf.adcb84c1aa28b6dd3e1f2070504ff107.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_jpg.rf.bd24b499ceaf27cef22d208f2771e754.jpg,train,train,2f46400effdf102a1e4cbd14961601a70242f1ad4901f7097df7d0bf199c1f6d,5256a95e9a1daa942ef09088482d4bc4293cccec668924e17a6970b3bc2fe535
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_jpg.rf.adcb84c1aa28b6dd3e1f2070504ff107.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/old_IMG_20240701_124359_1_jpg.rf.c44b6bf94c1320b6e88cabd7030e74fa.jpg,train,test,2f46400effdf102a1e4cbd14961601a70242f1ad4901f7097df7d0bf199c1f6d,e6fd0e7c4831974944171ac75e65e55f442857f5dd4639ac3a1278fd9e1965b6
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124359_jpg.rf.bd24b499ceaf27cef22d208f2771e754.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/old_IMG_20240701_124359_1_jpg.rf.c44b6bf94c1320b6e88cabd7030e74fa.jpg,train,test,5256a95e9a1daa942ef09088482d4bc4293cccec668924e17a6970b3bc2fe535,e6fd0e7c4831974944171ac75e65e55f442857f5dd4639ac3a1278fd9e1965b6
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124628_jpg.rf.7cf290e3895f8981339164799757c0b5.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_IMG_20240701_124628_jpg.rf.d130f5b6db1a6466fef76dcd91036ba8.jpg,train,train,61345a1962a7b78e3a6b5abf7eb9c21c56e182c4be1abb0638e1cd8c364c968a,48e1ffff37f865e9bd365e9983f16ae80c2d3055168e0926234490d8388c88de
4,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-1288253739-612x612_jpg.rf.3677f615224192bca630e9812f17bfbc.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-1288253739-612x612_jpg.rf.ad0bbb9183e238871c9b7df89688735c.jpg,train,train,f60e7abe2aa3f96e638a88e3fe42a2fcc4f0808738f02a8c7ada549c7a3f961c,dd5655c39a7794bd4618c3184fffab0c9dd24ea7e8748a2a094acee8a2e95a19
4,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-1288253739-612x612_jpg.rf.3677f615224192bca630e9812f17bfbc.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-1288253739-612x612_jpg.rf.c2c8ccbe52c1c0e463345f9b9a9444dc.jpg,train,train,f60e7abe2aa3f96e638a88e3fe42a2fcc4f0808738f02a8c7ada549c7a3f961c,98706abb2e7e4aa8dfe483979a43dc682d6865fc4bdd688a789a7a0266f8378a
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-1288253739-612x612_jpg.rf.ad0bbb9183e238871c9b7df89688735c.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-1288253739-612x612_jpg.rf.c2c8ccbe52c1c0e463345f9b9a9444dc.jpg,train,train,dd5655c39a7794bd4618c3184fffab0c9dd24ea7e8748a2a094acee8a2e95a19,98706abb2e7e4aa8dfe483979a43dc682d6865fc4bdd688a789a7a0266f8378a
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-1484788503-612x612_jpg.rf.dd4fc98a9e4ce3b55ab9853d72c0556e.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_istockphoto-1484788503-612x612_jpg.rf.e8724002dcf6ed1411c7c5a19209e626.jpg,train,train,13383b9bb93563a26c42cf4a1c1710cf5ae09050c10957e65fb6a34f824d9437,a9af36f0ea3eed53a18587ed308f84e8156f475faa5d9fad0a9857966eadb45e
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/valid/images/caixadagua3_jpg.rf.76efed24959e4635c45d6834f5739596.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/test/images/caixaaberta14_jpeg_jpg.rf.eabe8b4d64a73c26c607e701f6776242.jpg,valid,test,0f74c5bb7a3ff6921707b883d3eae0f2efb00a71bcc1db6255b1ed3dc4258aa3,dc0fb97b0a1308a9f422a4f2c58fa48465cd73726095ec9db3bba36e552d7c04
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240701_151955_jpg.rf.d7506d1c82ddc46525bbfa4164c5c5ac.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_151955_jpg.rf.4d635cf287388fcd72b8b4d1c7aaa8b0.jpg,train,train,7195d985bedfd4647ba7b6a50b04083b4eeefe86d99eba50554a694b4dab48b8,fbeada57b917dea7faffbb8c8871a31166e3f350a01692ae8c256a6e7a98da3b
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240701_151955_jpg.rf.d7506d1c82ddc46525bbfa4164c5c5ac.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_151955_jpg.rf.753417f14ccb77458133dfe97dbd5c8f.jpg,train,train,7195d985bedfd4647ba7b6a50b04083b4eeefe86d99eba50554a694b4dab48b8,d5eaea1483d3eaf98acb2b10f07c56d09079f2e541f63808ad5d4d79edc85593
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240701_151955_jpg.rf.d7506d1c82ddc46525bbfa4164c5c5ac.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_151955_jpg.rf.da18980d3794e3c4c1874999e8dfd717.jpg,train,train,7195d985bedfd4647ba7b6a50b04083b4eeefe86d99eba50554a694b4dab48b8,375f605975c4e614fe896bac0c9c189922e0d5a2b65827202e9ab1105ec01bd2
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_103027_jpg.rf.cc8a83e17329d2682b500e9edbfd74ac.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_103027_jpg.rf.9b0075bb896dc872a018cc4463f50d9e.jpg,train,train,9b399c8d225ecb92b139f1d2db58a4e4c6dd7533417f3af9462ccc77b64bf325,d907cc02d9c3dabbd4f4a2f303c36df8432cbab2e522a4a5b8f0add56553765f
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_135048_jpg.rf.fb099321dc31d14343423dca2155a01f.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_135048_jpg.rf.360a92ea96b880773402a279406e479b.jpg,train,train,9cde2fab63928d108f9b96262e1d48e69e3739e3ebd7110c3ccc32dfe4da2ab5,5a0b6a7c8a5f1bd501cf6a68254717b42fc365c412b7654d6b7a02cdae7007a6
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_135048_jpg.rf.fb099321dc31d14343423dca2155a01f.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_135048_jpg.rf.5ff26ffe27282240759f5f7d14506b9f.jpg,train,train,9cde2fab63928d108f9b96262e1d48e69e3739e3ebd7110c3ccc32dfe4da2ab5,f1de8befa2f19cf8ebbf27ba925192f46510df5323e0f08a614b1e1171a0152d
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/20240916_135048_jpg.rf.fb099321dc31d14343423dca2155a01f.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_135048_jpg.rf.91a1439d4a0bb6f3b8f24a605789efaf.jpg,train,train,9cde2fab63928d108f9b96262e1d48e69e3739e3ebd7110c3ccc32dfe4da2ab5,99be9676b58ec2a331be13967c874ade943824495ee2c9c4aec53d0db5ab5872
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413702_jpg.rf.1678766e10f94d0c596dcff17e33351e.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_1726484413702_jpg.rf.95ee96eac8a1cbe6aa1c3733e0a04e20.jpg,train,train,5a5d8a3bdaae307c6b327d265ee61c953c700bcd1255c125ccda659c7704e258,e7918c12b8249ad982363ed05c66d0efc4e5ad967f6d20b84887532d7111af97
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_151955_jpg.rf.4d635cf287388fcd72b8b4d1c7aaa8b0.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_151955_jpg.rf.753417f14ccb77458133dfe97dbd5c8f.jpg,train,train,fbeada57b917dea7faffbb8c8871a31166e3f350a01692ae8c256a6e7a98da3b,d5eaea1483d3eaf98acb2b10f07c56d09079f2e541f63808ad5d4d79edc85593
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_151955_jpg.rf.4d635cf287388fcd72b8b4d1c7aaa8b0.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_151955_jpg.rf.da18980d3794e3c4c1874999e8dfd717.jpg,train,train,fbeada57b917dea7faffbb8c8871a31166e3f350a01692ae8c256a6e7a98da3b,375f605975c4e614fe896bac0c9c189922e0d5a2b65827202e9ab1105ec01bd2
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_151955_jpg.rf.753417f14ccb77458133dfe97dbd5c8f.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240701_151955_jpg.rf.da18980d3794e3c4c1874999e8dfd717.jpg,train,train,d5eaea1483d3eaf98acb2b10f07c56d09079f2e541f63808ad5d4d79edc85593,375f605975c4e614fe896bac0c9c189922e0d5a2b65827202e9ab1105ec01bd2
4,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_113723_jpg.rf.32119851fb8b2febb74e18864d67bc70.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_113723_jpg.rf.90234599279285f30deef67a2784a408.jpg,train,train,c9e3baf6e1d6e5aa4f6b92b9eaa0af862ff87160310dcf124e29f5946a63a0ab,f5c8e64eb82a73bd4eed8bd740e8d6e6a5daec175ac5bfb82a3f2578a126fbd3
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_113723_jpg.rf.90234599279285f30deef67a2784a408.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_113723_jpg.rf.ca06987886fb3feebf3189bb0a13b2f1.jpg,train,train,f5c8e64eb82a73bd4eed8bd740e8d6e6a5daec175ac5bfb82a3f2578a126fbd3,9bea2118b7f4fa4920b347aa8ffee5be7ad15cdfdd14716ee3eaadb8cb641320
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_124604_jpg.rf.38f6ffa21ad87708c09328be5bada376.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_124604_jpg.rf.af08aefb6f6ae57f2ae2f6fa7d9acc0c.jpg,train,train,95a5a2aba950005168e8e73355f4441d247322eaf3ef159655fd7ca5958af7e5,c36d876542d029be8b860ec3e07a5027ab6789ccd6ac6fe9131f8479381f1e0b
0,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_124604_jpg.rf.38f6ffa21ad87708c09328be5bada376.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_124604_jpg.rf.f4d925725d67f08abb6787a84b349576.jpg,train,train,95a5a2aba950005168e8e73355f4441d247322eaf3ef159655fd7ca5958af7e5,050ad828c738d03b09e5312eaf4bb42ae2646b236a9352f8b484b4b8888b9820
2,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_124604_jpg.rf.af08aefb6f6ae57f2ae2f6fa7d9acc0c.jpg,/kaggle/working/denguewatch_yolov8m_workspace/raw_data/roboflow_mosquito-breeding-expanded_v3_yolov8/train/images/old_20240916_124604_jpg.rf.f4d925725d67f08abb6787a84b349576.jpg,train,train,c36d876542d029be8b860ec3e07a5027ab6789ccd6ac6fe9131f8479381f1e0b,050ad828c738d03b09e5312eaf4bb42ae2646b236a9352f8b484b4b8888b9820
